Source,EncounterNumber,EncounterID,CruiseID,KnownSpecies,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,UID
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_130000_Whistle_113_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,17812.5,8531.25,1.973,8531.25,10875,9281.25,12662.31469,2737.324918,12468.75,13171.875,0.704626335,2.087912088,0.784482759,15750,11156.25,14625,4500,3.984375,0,0,0,1137.789575,21032.81853,32043.45703,-29682.09965,-1.079554931,2,2,3,25,2,26,40.88176353,45.89178357,13.22645291,9,0.346,0.022,15.72727273,0.146,0.117388245,0.1015,4.561581348,0,4421
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_130000_Whistle_115_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,19125,8531.25,0.405,9281.25,19125,10593.75,11920.86039,3295.740967,10593.75,13828.125,0.766101695,2.241758242,0.485294118,8531.25,10593.75,14437.5,5343.75,1.171875,0,0,0,24732.73026,30448.19079,41937.5,-18098.95833,-2.317122302,1,0,1,1,1,1,64.83516484,26.37362637,8.791208791,3,0.267,0.122,2.18852459,0.1945,0.102530483,0.1945,7.407407407,0,4422
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_130000_Whistle_120_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,11437.5,7406.25,0.576,7406.25,11437.5,4031.25,8277.522936,1026.211076,7687.5,9421.875,0.427860697,1.544303797,0.647540984,7687.5,7593.75,8718.75,1125,0.4125,0,0,0,7010.582011,7357.804233,19397.32143,-18750,-1.03452381,1,0,4,1,5,1,49.29577465,25.82159624,24.88262911,3,0.266,0.134,1.985074627,0.2,0.093338095,0.2,5.208333333,0,4423
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_130000_Whistle_122_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,17625,9093.75,1.104,11531.25,17625,8531.25,11864.33293,3052.608654,10171.875,13359.375,0.638596491,1.93814433,0.654255319,9187.5,9750,14718.75,5460.9375,1.06875,0,0,0,5596.532091,10556.84955,18785.11236,-30199.57983,-0.622032242,0,0,7,6,7,6,53.17919075,26.58959538,20.23121387,4,0.683,0.08,8.5375,0.327333333,0.31575993,0.219,3.623188406,0,4424
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_130000_Whistle_123_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,17437.5,7781.25,3.515,11718.75,7781.25,9656.25,11197.01705,2648.248679,10125,12609.375,0.765799257,2.240963855,1.506024096,14437.5,8812.5,10875,4031.25,4.14375,0,0,0,-1088.296662,12517.27455,18192.50345,-25044.89226,-0.726395756,2,0,38,22,40,20,43.93782383,40.10362694,15.95854922,10,0.699,0.027,25.88888889,0.323555556,0.252250922,0.282,2.844950213,0,4425
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_130000_Whistle_125_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,14437.5,6843.75,0.72,7406.25,14437.5,7593.75,10952.20588,2211.236761,11718.75,10640.625,0.713656388,2.109589041,0.512987013,9000,11718.75,12562.5,3515.625,0.80625,0,0,0,9912.367725,11569.11376,21014.49275,-18638.39286,-1.127484162,1,0,13,3,14,2,66.84782609,19.56521739,13.58695652,2,0.64,0.64,1,0.64,0,0.64,2.777777778,0,4426
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_130000_Whistle_127_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,19406.25,7875,1.125,7875,9187.5,11531.25,13039.20991,3783.399499,11812.5,13640.625,0.845360825,2.464285714,0.857142857,10875,18750,12843.75,7171.875,2.11875,0,0,0,1183.776236,19648.14658,23888.78106,-28231.75466,-0.846167068,1,0,7,7,7,7,49.58333333,44.16666667,6.25,1,0,0,0,0,0,0,0,0,4427
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_130000_Whistle_128_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,10875,10593.75,0.229,10875,10875,281.25,10734.375,91.54380861,10687.5,10734.375,0.026200873,1.026548673,1,10781.25,10687.5,10687.5,93.75,0.046875,0,0,0,-181.6860465,2507.267442,16666.66667,-19270.83333,-0.864864865,1,0,2,3,3,3,34.61538462,35.57692308,29.80769231,2,0.123,0.123,1,0.123,0,0.123,8.733624454,0,4428
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_130000_Whistle_132_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,11250,10312.5,0.346,11250,10781.25,937.5,10524.14773,178.1140731,10500,10781.25,0.086956522,1.090909091,1.043478261,10312.5,10500,10500,0,0.09375,0,0,0,-1370.192308,4158.653846,18125,-19965.27778,-0.907826087,1,0,2,3,3,2,34.45945946,37.16216216,28.37837838,2,0.217,0.217,1,0.217,0,0.217,5.780346821,0,4429
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_133000_Whistle_06_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,17625,8812.5,1.552,8812.5,15375,8812.5,13895.22688,2203.732626,14156.25,13218.75,0.666666667,2,0.573170732,13031.25,16312.5,16593.75,3679.6875,4.575,0,0,0,4190.445508,30379.38758,28417.57466,-37727.63437,-0.753229698,4,1,0,2,2,0,63.13993174,35.83617747,1.023890785,7,0.283,0.154,1.837662338,0.207,0.05462234,0.203,4.510309278,0,4430
C:\Users\Gabriel Teixeira\Desktop\Trabalho\SocioAmbiental\Reanalise agosto 2024\A051_T.truncatus\ROCCA\Tt_Per_01_A51_133000_Whistle_09_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,18093.75,9562.5,1.377,14531.25,17812.5,8531.25,14838.19981,1959.831828,15281.25,13828.125,0.616949153,1.892156863,0.815789474,11437.5,12562.5,16312.5,2625,4.3875,0,0,0,2390.469269,33010.62431,26550.82018,-58955.22388,-0.450355684,4,2,2,1,3,0,71.92307692,26.53846154,1.538461538,7,0.31,0.096,3.229166667,0.196666667,0.087456656,0.187,5.083514887,0,4431
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\Per_01_A51\ROCCA\Tt_Per_01_A51_130000_Whistle_51_H.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,18656.25,5062.5,0.816,5062.5,13312.5,13593.75,11286.52597,3634.058024,10921.875,11859.375,1.146245059,3.685185185,0.38028169,10875,16218.75,6750,4359.375,3.3,1,1,2,10148.22596,41275.67694,34813.52718,-108238.6364,-0.321636787,1,0,3,1,3,1,79.62962963,17.28395062,3.086419753,3,0.171,0.128,1.3359375,0.1495,0.030405592,0.1495,3.676470588,2.450980392,4432
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\Per_01_A51\ROCCA\Tt_Per_01_A51_130000_Whistle_111_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,17250,7218.75,2.581,13312.5,14250,10031.25,11947.03608,2564.977054,11812.5,12234.375,0.819923372,2.38961039,0.934210526,12281.25,17250,9281.25,2531.25,2.5875,0,0,0,387.8578808,10308.90274,17852.52463,-31590.69549,-0.565119709,1,0,51,9,52,8,53.625171,29.41176471,16.9630643,6,0.939,0.016,58.6875,0.4756,0.421854003,0.341,2.324680356,0,4433
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\Per_01_A51\ROCCA\Tt_Per_01_A51_131000_Whistle_01_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,17812.5,10875,0.608,12750,16218.75,6937.5,15401.90217,1742.602074,15656.25,14343.75,0.483660131,1.637931034,0.786127168,16500,16875,15000,1828.125,1.63125,0,0,0,6024.827694,28667.37155,29080.22584,-80664.0625,-0.360510306,1,1,5,0,4,1,70.0729927,21.16788321,8.759124088,3,0.24,0.091,2.637362637,0.1655,0.10535891,0.1655,4.934210526,0,4434
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\Per_01_A51\ROCCA\Tt_Per_01_A51_130000_Whistle_23_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,16781.25,8343.75,0.752,8812.5,15468.75,8437.5,12777.72887,2683.309188,13593.75,12562.5,0.671641791,2.011235955,0.56969697,15562.5,14625,12000,4757.8125,3.234375,0,1,1,8903.242148,44022.28977,51113.0137,-60387.63066,-0.846415286,2,1,2,8,3,7,53.52941176,37.64705882,8.823529412,8,0.187,0.032,5.84375,0.101285714,0.073728588,0.053,10.63829787,1.329787234,4435
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\Per_01_A51\ROCCA\Tt_Per_01_A51_130000_Whistle_116_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,16687.5,8156.25,1.109,10031.25,16687.5,8531.25,11894.13876,2646.446494,12093.75,12421.875,0.686792453,2.045977011,0.601123596,12375,14906.25,8906.25,5250,2.8875,0,0,0,6062.199519,26782.49485,29963.58083,-34204.93197,-0.876001766,2,1,2,2,2,2,55.11811024,35.43307087,9.448818898,7,0.304,0.043,7.069767442,0.178666667,0.116145885,0.1945,6.311992786,0,4436
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\Per_01_A51\ROCCA\Tt_Per_01_A51_130000_Whistle_126_M.wav,Per_01_A51,Per_01_A51,Per_01,T_truncatus,12187.5,9093.75,0.468,12187.5,9468.75,3093.75,9457.162921,659.8652788,9187.5,10640.625,0.290748899,1.340206186,1.287128713,9468.75,9187.5,9093.75,375,0.253125,0,0,0,-6054.6875,7688.210227,17968.75,-30234.375,-0.594315245,1,0,0,5,1,4,31.65829146,40.20100503,28.14070352,2,0.037,0.037,1,0.037,0,0.037,4.273504274,0,4437
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_140000_Whistle_02_M.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,12187.5,7125,0.592,7968.75,12187.5,5062.5,9612.723214,1699.373048,9703.125,9656.25,0.524271845,1.710526316,0.653846154,7687.5,9656.25,11156.25,3281.25,0.5625,0,0,0,7229.327542,10044.64286,17753.80291,-17361.11111,-1.022619048,1,0,4,3,5,2,72.05882353,18.38235294,9.558823529,2,0.49,0.49,1,0.49,0,0.49,3.378378378,0,4438
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_141000_Whistle_07_M.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,18937.5,13593.75,0.469,14812.5,18937.5,5343.75,16033.35674,1825.718342,16125,16265.625,0.328530259,1.393103448,0.782178218,13593.75,16125,17718.75,3562.5,0.61875,0,0,0,8806.818182,14189.3263,20236.60714,-19735.8631,-1.02537229,1,0,3,1,4,0,64.22018349,25.68807339,10.09174312,2,0.347,0.347,1,0.347,0,0.347,4.264392324,0,4439
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_141000_Whistle_16_H.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,16500,9093.75,0.688,16500,9468.75,7406.25,11124.51923,1857.569924,10687.5,12796.875,0.578754579,1.81443299,1.742574257,11625,10687.5,9843.75,1757.8125,0.721875,0,0,0,-10259.20543,11373.54651,23958.33333,-23649.36441,-1.013064576,1,0,0,19,1,18,21.4953271,58.41121495,20.09345794,2,0.016,0.016,1,0.016,0,0.016,2.906976744,0,4440
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_141000_Whistle_14_M.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,16593.75,8531.25,0.624,16593.75,8531.25,8062.5,11392.21398,1966.08615,10687.5,12562.5,0.641791045,1.945054945,1.945054945,12375,10687.5,10125,2203.125,0.75,0,0,0,-13221.15385,13221.15385,0,-22098.21429,0,0,0,0,8,0,8,14.63414634,70.73170732,14.63414634,0,0,0,0,0,0,0,0,0,4441
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_04_M.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,25406.25,9468.75,0.683,25406.25,9468.75,15937.5,14329.94186,4825.267009,12000,17437.5,0.913978495,2.683168317,2.683168317,17906.25,12000,10500,7218.75,1.509375,0,0,0,-23639.78795,23639.78795,0,-33251.56986,0,0,0,0,6,0,6,12.86549708,74.26900585,12.86549708,0,0,0,0,0,0,0,0,0,4442
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_10_M.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,18468.75,8906.25,0.539,18468.75,8906.25,9562.5,12179.22794,2476.849519,11109.375,13687.5,0.698630137,2.073684211,2.073684211,13406.25,11156.25,10593.75,2765.625,0.88125,0,0,0,-18040.57638,18040.57638,0,-27195.49574,0,0,0,0,6,0,6,12.68656716,74.62686567,12.68656716,0,0,0,0,0,0,0,0,0,4443
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_12_M.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,26906.25,8718.75,0.89,26906.25,8718.75,18187.5,13590.95982,5296.502894,11296.875,17812.5,1.021052632,3.086021505,3.086021505,16406.25,11343.75,9562.5,6726.5625,1.771875,0,0,0,-20680.06843,20867.19418,15625,-32422.39653,-0.481919959,0,0,1,7,1,7,13.18181818,74.54545455,12.27272727,2,0.016,0.016,1,0.016,0,0.016,2.247191011,0,4444
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_16_M.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,18562.5,8531.25,0.597,18562.5,8531.25,10031.25,11650.71903,2515.490618,10781.25,13546.875,0.740484429,2.175824176,2.175824176,12843.75,10781.25,10031.25,2625,0.9,0,0,0,-16978.23661,16978.23661,0,-27165.17857,0,0,0,0,9,0,9,13.24503311,73.50993377,13.24503311,0,0,0,0,0,0,0,0,0,4445
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_20_H.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,27750,8812.5,0.923,27750,8812.5,18937.5,15014.00862,6121.362718,11953.125,18281.25,1.035897436,3.14893617,3.14893617,20343.75,12000,10218.75,10078.125,1.865625,0,0,0,-20720.22089,20720.22089,0,-30122.67407,0,0,0,0,14,0,14,13.24786325,73.5042735,13.24786325,0,0,0,0,0,0,0,0,0,4446
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_24_H.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,18656.25,9093.75,0.629,18656.25,9562.5,9562.5,11615.54622,2589.990366,10593.75,13875,0.689189189,2.051546392,1.950980392,12750,10593.75,9656.25,3000,0.95625,0,0,0,-14525.95339,16061.97034,18125,-27764.42308,-0.652813853,1,0,1,11,2,10,20.1183432,64.49704142,15.38461538,2,0.047,0.047,1,0.047,0,0.047,3.179650238,0,4447
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_36_H.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,27843.75,8812.5,0.794,27843.75,8906.25,19031.25,14676.25,6108.639721,11484.375,18328.125,1.038363171,3.159574468,3.126315789,18468.75,11531.25,10031.25,8390.625,1.875,0,0,0,-24042.72531,24294.40316,18750,-34962.29196,-0.536292072,1,0,0,9,1,8,12.75510204,75,12.24489796,2,0.005,0.005,1,0.005,0,0.005,2.518891688,0,4448
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_40_H.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,28218.75,8906.25,0.928,28218.75,9093.75,19312.5,14049.64286,6155.156079,10781.25,18562.5,1.04040404,3.168421053,3.103092784,17625,10781.25,9000,8437.5,1.921875,0,0,0,-20853.85878,21284.89327,18750,-36297.73692,-0.51656113,0,0,1,10,1,10,20.84805654,59.71731449,19.43462898,2,0.165,0.165,1,0.165,0,0.165,2.155172414,0,4449
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_43_M.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,12000,9750,0.431,12000,9750,2250,10440.54878,656.5826199,10312.5,10875,0.206896552,1.230769231,1.230769231,10968.75,10312.5,9843.75,1101.5625,0.196875,0,0,0,-5343.364198,5343.364198,0,-18033.85417,0,0,0,0,13,0,13,24.6835443,50.63291139,24.6835443,0,0,0,0,0,0,0,0,0,4450
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_45_M.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,17156.25,8812.5,0.608,17156.25,8812.5,8343.75,11188.04348,2101.635544,10593.75,12984.375,0.642599278,1.946808511,1.946808511,11812.5,10593.75,9843.75,1921.875,0.76875,0,0,0,-13815.78947,13815.78947,0,-26250,0,0,0,0,10,0,10,17.71428571,64.57142857,17.71428571,0,0,0,0,0,0,0,0,0,4451
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_142000_Whistle_48_H.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,14343.75,7312.5,1.754,14343.75,9468.75,7031.25,10923.57955,1829.207075,10546.875,10828.125,0.649350649,1.961538462,1.514851485,12750,10593.75,9750,2601.5625,1.03125,0,0,0,-2849.544073,6174.012158,17641.12903,-19531.25,-0.903225806,0,0,2,22,2,23,32.78931751,41.54302671,25.66765579,2,0.486,0.486,1,0.486,0,0.486,1.140250855,0,4452
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_10_A63\Tt_PMC_10_A63_141000_Whistle_33_H.wav,PMC_10_A63,PMC_10_A63,PMC_10,T_truncatus,18656.25,8156.25,0.78,18656.25,9187.5,10500,11239.79592,2636.216159,10593.75,13406.25,0.783216783,2.287356322,2.030612245,12000,10593.75,9281.25,2671.875,1.059375,0,0,0,-12370.04648,14963.00147,21031.74603,-25913.14935,-0.811624467,1,0,0,12,1,11,17.76649746,69.03553299,13.19796954,2,0.049,0.049,1,0.049,0,0.049,2.564102564,0,4453
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105000_Whistle_06_M.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,14892.57813,8300.78125,0.942,8300.78125,8300.78125,6591.796875,10830.43747,1778.541529,10253.90625,11596.67969,0.568421053,1.794117647,1,10253.90625,12573.24219,9277.34375,3051.757813,1.818847656,0,0,0,97.30242301,20937.7123,47431.89594,-34734.01646,-1.365574753,0,0,2,10,1,11,36.50385604,42.93059126,20.5655527,3,0.204,0.168,1.214285714,0.186,0.025455844,0.186,3.184713376,0,4454
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105000_Whistle_29_H.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,12573.24219,6225.585938,0.815,10375.97656,7080.078125,6347.65625,9083.862305,2073.021138,8789.0625,9399.414063,0.675324675,2.019607843,1.465517241,11352.53906,8789.0625,7446.289063,3570.556641,0.87890625,0,0,0,-4069.010417,11654.95446,32817.45358,-30087.20202,-1.090744615,1,0,4,20,4,20,30.61797753,47.19101124,22.19101124,3,0.643,0.041,15.68292683,0.342,0.425678282,0.342,3.680981595,0,4455
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105000_Whistle_37_H.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,13061.52344,10131.83594,1.233,10131.83594,10253.90625,2929.6875,11852.9465,837.7002532,11230.46875,11596.67969,0.252631579,1.289156627,0.988095238,12817.38281,11352.53906,11108.39844,1678.466797,0.402832031,0,0,0,47.31407461,4697.611694,51007.95201,-36835.25219,-1.384759136,0,0,1,11,0,12,33.375,35.375,31.25,1,0,0,0,0,0,0,0,0,4456
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105000_Whistle_40_H.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,17822.26563,8789.0625,0.611,17822.26563,12451.17188,9033.203125,12405.59896,2767.07535,12207.03125,13305.66406,0.678899083,2.027777778,1.431372549,14770.50781,12207.03125,9277.34375,5126.953125,1.098632813,0,0,0,-8998.247868,20795.6472,73242.1875,-32168.77076,-2.276810266,1,0,0,13,1,12,19.60784314,66.66666667,13.7254902,2,0.049,0.049,1,0.049,0,0.049,3.273322422,0,4457
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105000_Whistle_54_H.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,13183.59375,7568.359375,1.175,7690.429688,8300.78125,5615.234375,11718.32614,1326.277424,11230.46875,10375.97656,0.541176471,1.741935484,0.926470588,13061.52344,11962.89063,11108.39844,1831.054688,1.696777344,1,1,2,311.9102062,15808.17636,105146.9283,-69491.06852,-1.513099892,1,1,5,9,4,10,33.84401114,36.0724234,30.08356546,5,0.359,0.029,12.37931034,0.21675,0.147910728,0.2395,4.255319149,1.70212766,4458
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105000_Whistle_60_H.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,17211.91406,8056.640625,0.889,10375.97656,8544.921875,9155.273438,13622.03895,3161.348449,14587.40234,12634.27734,0.724637681,2.136363636,1.214285714,16967.77344,15380.85938,11108.39844,5859.375,1.599121094,0,0,0,-1921.998008,18966.83888,59656.94304,-30219.18403,-1.974141426,1,0,6,14,6,14,28.31325301,54.21686747,17.46987952,5,0.587,0.019,30.89473684,0.175,0.275376106,0.047,5.624296963,0,4459
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105500_Whistle_07_M.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,12695.3125,10620.11719,0.737,11474.60938,11352.53906,2075.195313,12175.33343,588.3059902,12573.24219,11657.71484,0.178010471,1.195402299,1.010752688,12695.3125,12573.24219,10620.11719,1098.632813,0.366210938,0,0,0,-180.8449074,6035.698785,37638.34635,-55948.89323,-0.672727273,0,0,5,5,4,6,34.90364026,34.26124197,30.83511777,3,0.332,0.045,7.377777778,0.1885,0.202939646,0.1885,4.070556309,0,4460
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105500_Whistle_13_M.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,18798.82813,7812.5,1.258,8544.921875,15625,10986.32813,13201.82503,3404.288198,12939.45313,13305.66406,0.825688073,2.40625,0.546875,15136.71875,14038.08594,11230.46875,6591.796875,4.638671875,0,0,0,5686.011299,38145.31589,56067.5727,-38624.05624,-1.451623111,1,2,2,10,0,12,41.08108108,50,8.918918919,5,0.389,0.131,2.969465649,0.2715,0.114642924,0.283,3.974562798,0,4461
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105500_Whistle_14_M.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,19042.96875,8056.640625,0.692,8056.640625,8911.132813,10986.32813,13185.74793,3249.178271,12512.20703,13549.80469,0.810810811,2.363636364,0.904109589,12573.24219,18920.89844,12451.17188,5310.058594,2.05078125,0,0,0,1300.157175,30890.77139,38859.04948,-36237.78117,-1.072335232,0,0,1,2,0,3,45.3125,48.4375,6.25,1,0,0,0,0,0,0,0,0,4462
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105500_Whistle_16_h.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,18676.75781,6713.867188,1.237,18188.47656,9765.625,11962.89063,11716.73564,3027.986154,10498.04688,12695.3125,0.942307692,2.781818182,1.8625,10131.83594,7202.148438,10253.90625,2807.617188,2.612304688,0,0,0,-6911.928291,21961.87741,44559.65329,-42329.55982,-1.052684069,1,1,10,14,9,15,33.73737374,46.66666667,19.5959596,7,0.242,0.091,2.659340659,0.168666667,0.058167574,0.1635,5.658852061,0,4463
C:\Users\alebi\Documents\Sonoteca_PMC_2024\T_truncatus\PMC_14_A47\Tt_PMC_14_A47_500K_105500_Whistle_29_M.wav,PMC_14_A47,PMC_14_A47,PMC_14,T_truncatus,16723.63281,6835.9375,1.441,6835.9375,16723.63281,9887.695313,11481.87135,2580.739398,10986.32813,11779.78516,0.839378238,2.446428571,0.408759124,15380.85938,11230.46875,9521.484375,4272.460938,4.064941406,0,1,1,6947.372899,28899.22171,32520.62191,-72896.70548,-0.446119227,1,0,22,2,22,2,67.50572082,22.65446224,9.839816934,5,0.413,0.123,3.357723577,0.263,0.156952222,0.258,3.46981263,0.693962526,4464
